puzzle_name	star_rating	word_count	is_amazon	includes_photo	num_helpful	Sales12-18MonthsAgo
OldVeniceMap	4	109	1	0	1	74
OldVeniceMap	5	110	1	0	0	74
OldVeniceMap	5	64	1	0	1	74
OldVeniceMap	5	27	1	0	0	74
OldVeniceMap	5	51	1	0	1	74
OldVeniceMap	5	22	1	0	0	74
OldVeniceMap	3	9	1	0	0	74
OldVeniceMap	3	32	1	0	1	74
OldVeniceMap	3	28	1	0	1	74
OldVeniceMap	5	4	1	0	0	74
OldVeniceMap	5	23	1	0	0	74
OldVeniceMap	5	2	1	0	0	74
OldVeniceMap	4	58	1	0	0	74
OldVeniceMap	4	28	1	0	0	74
OldVeniceMap	2	2	1	0	0	74
DegasBallerinas	5	77	1	0	2	40
DegasBallerinas	5	9	1	0	0	40
DegasBallerinas	5	10	1	0	2	40
DegasBallerinas	5	33	1	0	3	40
RoyalBookseller	5	63	0	0	0	15
RoyalBookseller	5	63	1	0	3	15
IcknieldWay	5	60	1	0	3	107
IcknieldWay	5	25	1	0	3	107
IcknieldWay	5	3	1	0	1	107
IcknieldWay	5	2	1	0	1	107
ItIsMyParty	5	83	0	0	0	13
ItIsMyParty	5	0	1	1	4	13
ItIsMyParty	5	2	1	0	0	13
ItIsMyParty	5	459	1	0	8	13
ItIsMyParty	5	85	1	0	3	13
FishMagic	5	100	0	0	0	26
FishMagic	2	19	0	0	0	26
FishMagic	5	265	1	0	4	26
FishMagic	4	64	1	0	3	26
FishMagic	5	63	1	0	0	26
FishMagic	5	43	1	0	2	26
FishMagic	5	57	1	0	1	26
FishMagic	5	6	1	0	0	26
FishMagic	5	81	1	0	1	26
FishMagic	5	40	1	0	1	26
Macrocosmica	5	58	1	0	2	35
Macrocosmica	5	136	1	0	2	35
Macrocosmica	5	70	1	0	1	35
Macrocosmica	5	27	1	0	1	35
Macrocosmica	5	107	1	0	2	35
Macrocosmica	5	64	1	0	1	35
RoedigFlowers	5	41	0	0	0	22
RoedigFlowers	5	81	1	0	3	22
RoedigFlowers	5	24	1	0	0	22
RoedigFlowers	5	39	1	0	3	22
RoedigFlowers	4	252	1	0	2	22
LittleSeamaid	5	102	1	0	1	60
LittleSeamaid	5	21	1	0	0	60
LittleSeamaid	5	43	1	0	1	60
LittleSeamaid	5	17	1	0	0	60
LittleSeamaid	5	4	1	0	0	60
LittleSeamaid	5	15	1	0	0	60
LittleSeamaid	5	38	1	0	0	60
LittleSeamaid	4	42	1	0	0	60
LittleSeamaid	5	46	1	0	0	60
MusicRoom	5	81	1	0	5	52
MusicRoom	5	16	1	0	4	52
MusicRoom	5	23	1	0	1	52
MusicRoom	5	14	1	0	1	52
MusicRoom	5	2	1	0	1	52
Jaguars	5	74	0	0	0	31
Jaguars	5	49	0	0	0	31
Jaguars	5	196	0	0	0	31
Jaguars	5	57	1	0	2	31
Jaguars	5	62	1	0	4	31
Jaguars	5	28	1	0	0	31
Jaguars	5	40	1	0	1	31
Jaguars	5	19	1	0	0	31
Jaguars	5	16	1	0	0	31
Jaguars	5	2	1	0	1	31
Jaguars	5	2	1	0	1	31
Jaguars	5	23	1	0	0	31
Jaguars	5	34	1	0	2	31
MisMai	5	90	1	0	4	36
MisMai	5	79	1	0	4	36
BillOfRights	5	54	1	0	1	25
BillOfRights	4	74	1	0	0	25
BillOfRights	5	38	1	0	0	25
TyukanovMoon	5	60	1	0	2	43
TyukanovMoon	5	198	1	0	7	43
TyukanovMoon	5	79	1	0	5	43
TyukanovMoon	5	137	1	0	14	43
Jungle	5	43	0	0	0	51
Jungle	5	49	1	0	2	51
Jungle	5	23	1	0	0	51
Jungle	5	47	1	0	1	51
Jungle	5	141	1	0	6	51
Jungle	5	104	1	0	3	51
Jungle	5	150	1	0	6	51
Woodpeckers	3	24	1	0	3	44
Woodpeckers	5	6	1	0	0	44
Woodpeckers	4	10	1	0	0	44
Parakeets	5	64	0	0	0	19
Parakeets	5	69	1	0	1	19
Parakeets	5	44	1	0	0	19
Parakeets	5	8	1	0	0	19
Parakeets	5	65	1	0	1	19
Parakeets	5	32	1	0	1	19
Parakeets	5	24	1	0	0	19
Parakeets	5	40	1	0	1	19
WomanWithParasol	5	12	1	1	5	66
WomanWithParasol	5	39	1	0	2	66
WomanWithParasol	5	26	1	0	0	66
TigerMountain	5	51	0	0	0	62
TigerMountain	5	46	1	0	1	62
TigerMountain	5	23	1	0	0	62
TigerMountain	5	3	1	0	0	62
CentralPark	5	27	1	0	0	34
MessageInABottle	5	47	1	0	0	25
MessageInABottle	5	50	1	0	0	25
MessageInABottle	3	40	1	1	1	25
MessageInABottle	5	11	1	1	0	25
MessageInABottle	5	26	1	1	0	25
SailingRoundTheMount	5	71	0	0	0	39
SailingRoundTheMount	5	75	0	0	0	39
SailingRoundTheMount	5	39	0	0	0	39
BrueghelNoah'sArk	5	141	1	0	3	21
BrueghelNoah'sArk	5	24	1	0	1	21
BrueghelNoah'sArk	5	16	1	0	1	21
BrueghelNoah'sArk	5	38	1	0	1	21
BrueghelNoah'sArk	5	6	1	0	0	21
BrueghelNoah'sArk	5	11	1	0	0	21
BrueghelNoah'sArk	1	65	1	0	0	21
BrueghelNoah'sArk	5	88	1	0	2	21
MatisseFlowers	5	39	0	0	0	57
MatisseFlowers	5	61	1	0	4	57
MatisseFlowers	4	44	1	0	1	57
MatisseFlowers	5	53	1	0	4	57
Quintessence	5	84	1	1	1	24
Quintessence	3	31	1	1	4	24
Quintessence	5	42	1	0	3	24
Quintessence	5	6	1	0	1	24
Quintessence	5	2	1	0	0	24
EveningStars	5	18	1	0	1	95
EveningStars	5	3	1	0	1	95
Shells	5	45	0	0	0	81
Shells	4	179	1	0	4	81
Shells	5	72	1	0	0	81
Shells	5	41	1	0	0	81
Shells	5	34	1	0	0	81
Shells	5	17	1	0	0	81
Shells	5	22	1	0	0	81
Shells	3	28	1	0	0	81
Shells	1	49	1	0	0	81
BurdenOfFormality	5	43	0	0	0	89
BurdenOfFormality	5	71	0	0	0	89
BurdenOfFormality	4	14	0	0	0	89
BurdenOfFormality	5	422	1	0	19	89
BurdenOfFormality	5	91	1	0	3	89
BurdenOfFormality	5	67	1	0	1	89
BurdenOfFormality	4	37	1	0	0	89
BurdenOfFormality	5	17	1	0	1	89
BurdenOfFormality	5	21	1	0	0	89
BurdenOfFormality	5	20	1	0	5	89
BurdenOfFormality	5	33	1	0	3	89
BurdenOfFormality	5	3	1	0	0	89
BurdenOfFormality	5	20	1	0	2	89
BurdenOfFormality	5	3	1	0	0	89
BurdenOfFormality	5	40	1	0	4	89
BurdenOfFormality	4	159	1	0	0	89
BurdenOfFormality	5	132	1	0	8	89
BurdenOfFormality	5	42	1	0	10	89
BurdenOfFormality	5	140	1	0	4	89
BurdenOfFormality	2	3	1	0	0	89
Yosemite	5	99	0	0	0	116
Yosemite	5	72	1	0	1	116
Yosemite	5	45	1	0	0	116
Yosemite	5	20	1	0	1	116
Yosemite	5	2	1	0	1	116
Yosemite	4	28	1	0	2	116
Yosemite	5	101	1	0	5	116
Varangian	5	31	0	0	0	100
Varangian	5	358	1	0	25	100
Varangian	5	125	1	0	4	100
Varangian	5	37	1	0	0	100
Varangian	4	36	1	0	0	100
Varangian	5	57	1	0	4	100
Varangian	5	154	1	0	4	100
Varangian	5	16	1	0	0	100
Varangian	4	27	1	0	0	100
Varangian	4	40	1	0	0	100
Varangian	4	28	1	0	3	100
Varangian	5	7	1	0	0	100
Varangian	5	6	1	0	0	100
Varangian	5	28	1	0	0	100
Varangian	5	7	1	0	0	100
Varangian	2	27	1	0	1	100
Varangian	1	6	1	0	0	100
Varangian	5	1	1	0	0	100
ByTheSea	5	87	1	0	2	70
ByTheSea	5	36	1	0	3	70
ByTheSea	3	41	1	0	0	70
ByTheSea	4	12	1	0	1	70
ByTheSea	5	12	1	0	0	70
ByTheSea	5	3	1	0	0	70
BridgeInTheRain	5	39	0	0	0	45
BridgeInTheRain	5	65	1	0	1	45
BridgeInTheRain	5	97	1	0	6	45
BridgeInTheRain	5	42	1	0	2	45
BridgeInTheRain	5	7	1	0	0	45
BridgeInTheRain	5	117	1	0	2	45
BridgeInTheRain	5	17	1	0	0	45
Mondrian	5	48	1	0	1	22
FlightOfScarlet	5	112	1	0	6	74
FlightOfScarlet	5	73	1	0	9	74
FlightOfScarlet	5	18	1	0	3	74
FlightOfScarlet	5	65	1	0	1	74
FlightOfScarlet	5	17	1	0	3	74
FlightOfScarlet	5	15	1	0	1	74
FlightOfScarlet	5	13	1	0	1	74
FlightOfScarlet	5	128	1	0	1	74
FlightOfScarlet	5	55	1	0	2	74
FlightOfScarlet	5	1	1	0	0	74
FruitOfDreams	5	87	0	0	0	68
FruitOfDreams	5	47	0	0	0	68
FruitOfDreams	5	123	1	0	0	68
FruitOfDreams	4	58	1	0	1	68
FruitOfDreams	5	83	1	0	0	68
FruitOfDreams	5	62	1	0	1	68
FruitOfDreams	5	7	1	0	0	68
FruitOfDreams	5	6	1	0	0	68
FruitOfDreams	5	5	1	0	0	68
FruitOfDreams	5	1	1	0	0	68
FruitOfDreams	5	181	1	1	19	68
NaughtyBird	5	113	0	0	0	96
NaughtyBird	5	81	1	0	1	96
NaughtyBird	5	48	1	0	5	96
NaughtyBird	5	73	1	0	1	96
NaughtyBird	5	66	1	0	5	96
NaughtyBird	5	48	1	0	0	96
NaughtyBird	5	13	1	0	0	96
NaughtyBird	5	6	1	1	2	96
NaughtyBird	5	2	1	0	0	96
NaughtyBird	5	4	1	0	0	96
NaughtyBird	5	84	1	0	11	96
SleepingPrincess	5	36	0	0	0	104
SleepingPrincess	5	57	0	0	0	104
SleepingPrincess	5	127	0	0	0	104
SleepingPrincess	5	27	0	0	0	104
SleepingPrincess	5	289	1	0	18	104
SleepingPrincess	5	162	1	0	1	104
SleepingPrincess	5	146	1	0	7	104
SleepingPrincess	5	149	1	1	9	104
SleepingPrincess	5	35	1	0	0	104
SleepingPrincess	5	6	1	0	0	104
SleepingPrincess	5	200	1	0	4	104
SleepingPrincess	5	17	1	0	0	104
SleepingPrincess	5	36	1	0	2	104
SleepingPrincess	5	27	1	0	0	104
SleepingPrincess	4	20	1	0	0	104
SleepingPrincess	5	67	1	0	2	104
SleepingPrincess	5	93	1	0	7	104
SleepingPrincess	5	109	1	0	5	104
CaptiveUnicorn	5	24	1	0	0	77
CaptiveUnicorn	5	15	1	0	0	77
CaptiveUnicorn	5	47	1	0	2	77
CaptiveUnicorn	5	17	1	0	0	77
CaptiveUnicorn	5	36	1	0	0	77
CaptiveUnicorn	5	5	1	0	0	77
CaptiveUnicorn	3	25	1	0	0	77
CaptiveUnicorn	4	39	1	0	0	77
OutForAdventure	5	25	1	0	0	102
OutForAdventure	5	10	1	0	0	102
Short-LivedBalloon	5	19	1	0	0	73
Short-LivedBalloon	3	10	1	0	0	73
MadTeaParty	5	257	1	0	4	53
MadTeaParty	5	145	1	0	2	53
MadTeaParty	3	17	1	0	0	53
MadTeaParty	5	2	1	0	0	53
MadTeaParty	4	48	1	0	1	53
MadTeaParty	5	16	1	0	0	53
MadTeaParty	4	7	1	0	0	53
MadTeaParty	4	28	1	0	0	53
MadTeaParty	5	2	1	0	0	53
MadTeaParty	5	4	1	0	0	53
BigPiecePursuit	5	98	1	0	2	59
BigPiecePursuit	5	64	1	0	2	59
BigPiecePursuit	5	26	1	0	2	59
BigPiecePursuit	5	25	1	0	1	59
BigPiecePursuit	4	53	1	3	2	59
BigPiecePursuit	5	23	1	0	1	59
BigPiecePursuit	1	5	1	0	0	59
PursuitOfHappiness	5	62	1	0	1	4
PursuitOfHappiness	3	45	1	0	0	4
GiftArrives	5	43	0	0	0	38
GiftArrives	5	265	1	0	15	38
GiftArrives	5	111	1	0	4	38
GiftArrives	3	53	1	0	4	38
GiftArrives	5	25	1	0	1	38
GiftArrives	5	48	1	0	4	38
GiftArrives	5	14	1	0	2	38
GiftArrives	5	43	1	0	3	38
GiftArrives	5	27	1	0	1	38
GiftArrives	5	17	1	1	1	38
GiftArrives	3	36	1	0	2	38
GiftArrives	5	41	1	0	3	38
GiftArrives	5	1	1	0	1	38
GiftArrives	5	6	1	0	1	38
GiftArrives	5	11	1	0	2	38
DufyBoats	5	180	1	0	11	77
DufyBoats	5	58	1	0	3	77
DufyBoats	5	51	1	0	2	77
DufyBoats	5	24	1	0	4	77
DufyBoats	5	30	1	0	3	77
DufyBoats	5	20	1	0	0	77
DufyBoats	4	32	1	0	2	77
DufyBoats	5	115	1	0	2	77
DufyBoats	5	56	1	0	3	77
DufyBoats	5	194	1	0	5	77
Caf-Fiend	5	5	1	0	1	53
HarmoniousKingdom	5	36	0	0	0	46
HarmoniousKingdom	5	188	1	0	0	46
HarmoniousKingdom	5	117	1	0	1	46
HarmoniousKingdom	5	34	1	0	0	46
HarmoniousKingdom	5	45	1	0	0	46
HarmoniousKingdom	4	3	1	0	0	46
HarmoniousKingdom	5	2	1	0	0	46
FragileHabitat	5	79	0	0	0	56
FragileHabitat	5	28	1	0	3	56
FragileHabitat	5	6	1	0	3	56
FragileHabitat	5	5	1	0	1	56
FragileHabitat	5	12	1	0	1	56
FragileHabitat	5	4	1	0	1	56
FragileHabitat	5	6	1	0	1	56
FragileHabitat	5	45	1	0	5	56
FragileHabitat	5	25	1	0	2	56
BlueHorse	5	8	1	0	0	93
BlueHorse	5	190	0	0	2	93
BlueHorse	5	78	0	0	0	93
BlueHorse	5	465	0	0	8	93
BlueHorse	5	57	0	0	1	93
BlueHorse	5	14	0	0	1	93
BlueHorse	4	113	0	0	6	93
BlueHorse	5	8	0	0	1	93
BlueHorse	5	19	0	0	1	93
BlueHorse	5	13	0	0	1	93
BlueHorse	5	7	0	0	1	93
BlueHorse	5	273	0	0	7	93
BlueHorse	4	109	0	0	5	93
Marriage	4	49	0	0	0	24
Marriage	5	18	0	0	0	24
Marriage	5	39	0	0	1	24
Marriage	5	82	0	0	3	24
Welcome2Wilderness	5	2	1	0	0	21
Welcome2Wilderness	5	99	1	0	3	21
Netherlandish	5	156	1	0	4	64
Netherlandish	5	78	1	0	2	64
Netherlandish	1	47	1	0	0	64
Netherlandish	5	24	1	0	2	64
Netherlandish	5	25	1	0	0	64
Netherlandish	5	34	1	0	3	64
Netherlandish	5	27	1	0	0	64
Netherlandish	5	47	1	0	2	64
Netherlandish	5	32	1	0	0	64
Netherlandish	5	24	1	0	0	64
Netherlandish	5	24	1	0	0	64
Netherlandish	5	7	1	0	1	64
Netherlandish	5	99	1	0	8	64
Netherlandish	5	25	1	0	1	64
Netherlandish	5	6	1	0	0	64
OutsiderInsider	5	59	1	0	6	91
OutsiderInsider	5	68	1	0	0	91
OutsiderInsider	5	34	1	0	4	91
OutsiderInsider	4	36	1	0	0	91
OutsiderInsider	5	10	1	1	2	91
OutsiderInsider	5	36	1	0	1	91
OutsiderInsider	5	11	1	0	1	91
OutsiderInsider	5	11	1	0	1	91
OutsiderInsider	5	6	1	0	0	91
OutsiderInsider	5	11	1	0	0	91
OutsiderInsider	3	9	1	0	0	91
OutsiderInsider	5	13	1	0	0	91
OutsiderInsider	5	43	1	0	0	91
OutsiderInsider	2	7	1	1	2	91
OutsiderInsider	5	1	1	0	1	91
BokuyoForest	5	53	0	0	0	59
BokuyoForest	5	79	0	0	0	59
BokuyoForest	5	205	0	0	0	59
BokuyoForest	5	76	1	0	6	59
BokuyoForest	5	36	1	0	3	59
BokuyoForest	5	12	1	0	3	59
BokuyoForest	5	18	1	0	2	59
BokuyoForest	5	3	1	0	2	59
BokuyoForest	5	188	1	0	9	59
BokuyoForest	5	35	1	0	2	59
CreatureLadder	5	33	1	0	2	48
CreatureLadder	5	21	1	0	0	48
CreatureLadder	4	18	1	0	0	48
CreatureLadder	5	25	1	0	2	48
CreatureLadder	5	1	1	0	0	48
CreatureLadder	5	20	1	0	0	48
CreatureLadder	5	14	1	0	0	48
CreatureLadder	5	21	1	0	1	48
CreatureLadder	5	63	1	0	2	48
LangsDeOever	4	45	1	0	2	69
FishingVillage	5	178	0	0	0	54
FishingVillage	5	178	1	0	2	54
FishingVillage	5	153	1	1	0	54
FishingVillage	5	70	1	0	3	54
FishingVillage	3	176	1	0	3	54
FishingVillage	5	51	1	0	2	54
FishingVillage	5	58	1	0	0	54
FishingVillage	5	20	1	0	0	54
FishingVillage	5	50	1	0	2	54
FishingVillage	5	160	1	0	1	54
FishingVillage	5	58	1	0	6	54
FishingVillage	5	47	1	0	2	54
FishingVillage	5	42	1	0	2	54
TheMessenger	5	87	1	0	0	59
TheMessenger	5	25	1	0	2	59
TheMessenger	5	7	1	0	1	59
TheMessenger	5	12	1	0	0	59
TheMessenger	5	16	1	0	2	59
TheMessenger	5	9	1	0	0	59
TheMessenger	5	36	1	0	2	59
TheMessenger	5	21	1	0	0	59
TheMessenger	5	4	1	0	0	59
TheMessenger	5	13	1	0	0	59
TheMessenger	5	15	1	0	0	59
GardenOfDeath	5	32	0	0	0	33
GardenOfDeath	5	60	1	0	0	33
GardenOfDeath	5	48	1	0	0	33
GardenOfDeath	5	59	1	0	0	33
GardenOfDeath	5	2	1	0	0	33
VanGoghBoats	5	26	1	0	1	49
VanGoghBoats	5	24	1	0	0	49
VanGoghBoats	5	25	1	0	0	49
VanGoghBoats	5	8	1	0	0	49
VanGoghBoats	5	11	1	0	0	49
VanGoghBoats	5	16	1	0	0	49
VanGoghBoats	5	30	1	0	0	49
VanGoghBoats	4	4	1	0	0	49
VanGoghBoats	5	15	1	0	0	49
VanGoghBoats	5	5	1	0	0	49
VanGoghBoats	5	43	1	0	3	49
VanGoghBoats	2	18	1	0	0	49
VanGoghBoats	5	83	1	0	0	49
DeathAndLife	4	29	1	0	0	44
DeathAndLife	5	22	1	0	3	44
Sunset	5	262	1	0	9	154
Sunset	5	34	1	0	0	154
Sunset	5	21	1	0	1	154
Sunset	5	34	1	0	1	154
Sunset	5	35	1	0	2	154
Sunset	5	5	1	0	0	154
Sunset	5	28	1	0	2	154
Sunset	5	34	1	0	8	154
Nocturne	5	92	0	0	2	29
Nocturne	5	55	0	0	1	29
Nocturne	5	241	0	0	2	29
Pappagalli	5	13	1	0	0	32
Pappagalli	5	80	1	0	3	32
AfternoonParty	5	64	0	0	0	39
AfternoonParty	5	70	1	0	2	39
AfternoonParty	4	24	1	0	2	39
AfternoonParty	4	32	1	0	2	39
AfternoonParty	5	8	1	0	0	39
TearUsApart	4	216	1	1	9	41
TearUsApart	3	15	1	0	0	41
TearUsApart	5	6	1	0	0	41
BreachOfContract	5	56	1	0	0	35
BreachOfContract	5	33	1	0	0	35
BreachOfContract	5	18	1	0	0	35
BreachOfContract	5	22	1	0	0	35
BreachOfContract	5	32	1	0	0	35
BreachOfContract	5	13	1	0	0	35
BreachOfContract	5	1	1	0	0	35
OngKhan	5	22	1	0	2	29
OngKhan	5	13	1	0	1	29
OngKhan	5	62	1	0	3	29
OngKhan	1	21	1	0	0	29
GoldenWhistle	5	51	0	0	0	25
GoldenWhistle	5	13	1	0	0	25
GoldenWhistle	5	14	1	0	0	25
GoldenWhistle	5	13	1	0	0	25
GoldenWhistle	5	31	1	0	0	25
TheWorrier	5	6	1	0	1	45
DeccanMiniature	5	114	1	0	8	30
DeccanMiniature	5	2	1	0	1	30
TowerOfBabel	5	5	0	0	0	14
TowerOfBabel	5	59	1	0	9	14
IndianPalace	5	39	1	0	2	32
Accolade	5	201	1	0	3	18
Accolade	5	92	1	0	0	18
Accolade	4	257	1	0	3	18
NarwhalRain	5	43	0	0	0	25
NarwhalRain	5	79	1	0	1	25
NarwhalRain	5	43	1	0	0	25
NarwhalRain	5	43	1	0	1	25
NarwhalRain	5	11	1	0	0	25
NarwhalRain	5	37	1	0	1	25
NarwhalRain	5	527	1	0	8	25
BundiPalace	5	119	1	0	1	45
BundiPalace	5	93	1	0	3	45
BundiPalace	4	61	1	0	2	45
BundiPalace	4	42	1	0	1	45
BundiPalace	4	34	1	0	1	45
BundiPalace	5	2	1	0	1	45
CarpetMerchant	5	155	0	0	0	29
CarpetMerchant	5	102	0	0	0	29
CarpetMerchant	5	59	0	0	0	29
CarpetMerchant	5	155	1	0	3	29
CarpetMerchant	5	70	1	0	0	29
CarpetMerchant	5	40	1	0	0	29
CarpetMerchant	5	34	1	0	0	29
CarpetMerchant	5	6	1	0	0	29
CarpetMerchant	5	16	1	0	1	29
CarpetMerchant	5	7	1	0	0	29
CarpetMerchant	5	80	1	0	2	29
CarpetMerchant	1	47	1	0	0	29
RedTowers	5	74	0	0	0	31
RedTowers	5	77	1	0	6	31
RedTowers	5	75	1	0	2	31
RedTowers	5	83	1	0	2	31
RedTowers	5	16	1	0	1	31
RedTowers	5	13	1	0	2	31
RedTowers	5	100	1	0	3	31
RedTowers	5	62	1	0	6	31
Farbige	5	329	1	0	8	58
Farbige	5	15	1	0	1	58
Farbige	5	14	1	0	0	58
Farbige	5	30	1	0	4	58
Yachting	5	45	0	0	0	0
Yachting	5	35	0	0	0	0
Yachting	4	2	1	0	0	0
Yachting	5	17	1	0	0	0
WolfRider	5	31	0	0	0	25
WolfRider	3	246	1	0	4	25
WolfRider	5	22	1	0	0	25
WolfRider	4	46	1	0	0	25
WolfRider	5	209	1	0	0	25
WolfRider	4	35	1	0	0	25
Arctic	5	159	1	0	5	32
Arctic	4	64	1	0	2	32
Arctic	5	52	1	0	0	32
Arctic	3	25	1	0	0	32
Arctic	5	10	1	0	0	32
Arctic	3	24	1	0	0	32
McCayCity	5	91	0	0	0	22
McCayCity	5	22	1	0	1	22
McCayCity	5	13	1	0	1	22
McCayCity	5	40	1	0	1	22
CharmingVillage	5	89	0	0	0	38
CharmingVillage	5	221	0	0	0	38
CharmingVillage	5	28	1	0	0	38
CharmingVillage	5	11	1	0	0	38
CharmingVillage	5	222	1	0	6	38
CharmingVillage	5	90	1	0	2	38
OwlCafe	5	10	0	0	0	27
OwlCafe	4	63	1	0	0	27
OwlCafe	5	48	1	0	1	27
OwlCafe	5	58	1	0	2	27
OwlCafe	5	12	1	0	1	27
OwlCafe	5	4	1	0	0	27
OwlCafe	5	1	1	0	0	27
OwlCafe	5	25	1	0	1	27
LePasseur	5	360	1	0	6	14
LePasseur	5	63	1	0	1	14
LePasseur	5	23	1	0	0	14
LePasseur	5	4	1	0	0	14
LePasseur	5	67	1	0	0	14
VGBedroom	4	63	1	0	4	24
FirstTiff	nan	nan	0	nan	nan	1
ThePast	nan	nan	0	nan	nan	10
RenoirDance	nan	nan	0	nan	nan	23
KrishnaFighting	nan	nan	0	nan	nan	18
